x,y,z
117.842327,35.531605,0
117.839333,37.143507,2.409943
119.276191,35.407914,0
117.673485,35.675534,0
117.671033,36.999029,2.460757
119.435144,35.758908,0
119.292862,35.811464,0
119.204183,35.676267,0
119.132542,36.469358,0
119.00493,36.533899,1.016319
119.010001,36.681321,1.095698
119.247963,36.534316,0
119.259634,36.69107,0
119.019564,36.404404,0.705697
118.882995,36.20536,1.907068
119.013474,36.262209,0.764518
118.085718,36.467519,2.558901
118.213097,36.532514,2.735599
118.207508,36.679924,2.750393
117.970069,36.532066,2.542125
118.198926,36.402968,2.5656
118.336204,36.204401,1.825715
118.205525,36.260793,2.066747
118.025448,35.517983,0
118.081736,35.663752,0
117.945605,35.746436,0
