x,y,z
112.331732,-0.686669,0
112.295514,19.349426,0
112.114009,0.312951,0
112.081322,18.349048,0
111.801668,3.312409,0
111.779621,15.348513,0
111.595221,4.312049,0
111.593797,5.084057,0
111.592373,5.856065,0
111.590949,6.628073,0
111.589525,7.400081,0
111.5881,8.172089,0
111.586676,8.944097,0
111.585252,9.716105,0.09622
111.583828,10.488114,0.095187
111.582404,11.260122,0.105536
111.58098,12.03213,0.116392
111.579555,12.804138,0.122616
111.578131,13.576146,0
111.576707,14.348154,0
111.159567,2.311282,0
111.133876,16.347379,0
110.606478,1.310312,0
110.597068,3.310298,0
110.594847,4.513908,0
110.592627,5.717517,0
110.590406,6.921127,0
110.588186,8.124737,0
110.585966,9.328346,0
110.583745,10.531956,0
110.581525,11.735565,0
110.579305,12.939175,0
110.577156,17.346401,0
110.577084,14.142784,0
110.574864,15.346394,0
-149.858308,0.308999,0
-149.825328,18.34508,0
-149.598914,2.308548,0
-149.596037,3.868113,0
-149.59316,5.427678,0
-149.590283,6.987243,0
-149.587406,8.546808,0
-149.584529,10.106373,0
-149.581652,11.665938,0
-149.578775,13.225503,0
-149.575898,14.785068,0
-149.573021,16.344634,0
-149.468092,-0.691686,0
-149.431502,19.344389,0
-148.60076,1.306798,0
-148.597062,3.311307,0
-148.593364,5.315817,0
-148.589667,7.320326,0
-148.585969,9.324835,0
-148.582271,11.329345,0
-148.578573,13.333854,0
-148.574875,15.338364,0
-148.571177,17.342873,0
-147.602606,0.305048,0
-147.598447,2.559556,0
-147.594288,4.814064,0
-147.590129,7.068572,0
-147.58597,9.32308,0
-147.581811,11.577588,0
-147.577652,13.832096,0
-147.573493,16.086605,0
-147.569334,18.341113,0
-146.604453,-0.696703,0
-146.599172,2.165591,0
-146.593892,5.027884,0
-146.588612,7.890178,0
-146.583332,10.752472,0
-146.578051,13.614765,0
-146.572771,16.477059,0
-146.567491,19.339352,0
116.609838,9.070841,0.62638
116.085957,9.338,2.533277
116.335957,9.338439,2.837414
116.610283,8.820842,0
116.605769,11.356994,2.134704
-148.573026,16.340618,0
-148.598911,2.309052,0
-148.697331,18.343097,0
110.953325,18.347064,0
115.465314,18.354999,0
117.721308,18.358967,0
122.233296,18.366902,0
124.48929,18.37087,0
-147.999497,19.341871,0
113.72752,19.351945,0
116.591531,19.356981,0
119.455542,19.362018,0
125.183565,19.372092,0
118.632762,9.342471,0
116.612953,7.320844,0
114.58596,9.335367,1.916351
-149.603619,1.308555,0
123.643643,1.333152,0
124.644783,2.337171,0
124.620722,16.368834,0
123.616015,17.369332,0
-149.574166,17.344637,0
125.61922,17.245591,0
125.623086,14.991068,0
125.630818,10.48202,0
125.634684,8.227496,0
125.642416,3.718448,0
125.646282,1.463925,0
124.520365,0.334687,0
122.264664,0.330735,0
117.753261,0.322831,0
115.49756,0.318879,0
110.986158,0.310975,0
-148.730457,0.307023,0
-147.600527,1.432302,0
-147.596368,3.68681,0
-147.58805,8.195826,0
-147.583891,10.450334,0
-147.575573,14.959351,0
-147.571414,17.213859,0
126.618025,17.943454,0
126.627842,12.218827,0
126.63275,9.356513,0
126.637658,6.4942,0
126.647474,0.769573,0
125.218109,-0.664092,0
119.49083,-0.674126,0
116.627191,-0.679143,0
113.763551,-0.68416,0
-148.036272,-0.694194,0
-146.601813,0.734444,0
-146.591252,6.459031,0
-146.585972,9.321325,0
-146.580692,12.183618,0
-146.570131,17.908206,0
116.348598,8.820383,0
116.871968,8.8213,0
116.086435,9.078963,1.158912
116.34672,9.856536,2.721998
117.13232,9.598877,0
116.085479,9.597038,2.668316
116.870157,9.857457,2.534017
117.133209,9.080798,0
115.594003,11.355215,1.602594
117.617535,11.358774,0
114.587821,8.326333,0
117.624588,7.322616,0
118.631032,10.351512,0
118.634492,8.33343,0
115.601317,7.319072,0
114.584098,10.344401,1.869486
126.622933,15.08114,0
-147.579732,12.704842,0
-147.592209,5.941318,0
113.241859,0.314927,0
120.008962,0.326783,0
125.63855,5.972972,0
125.626952,12.736544,0
122.319554,19.367055,0
110.863508,19.346908,0
119.977302,18.362934,0
113.20932,18.351032,0
-146.575411,15.045912,0
-146.596532,3.596738,0
110.899912,-0.689177,0
122.354469,-0.669109,0
126.642566,3.631886,0
115.639878,7.819671,0
118.143266,8.47622,0
118.164304,9.087106,0
117.379601,7.79369,0
116.765568,7.810644,0
118.631897,9.846991,0
118.130687,10.308748,0
116.657843,10.857086,2.470491
117.111652,11.357884,0
115.088166,8.369032,0
114.58689,8.83085,0
115.08459,10.303371,2.12262
115.839018,10.884149,1.9757
114.585029,9.839884,1.967823
116.107135,7.319958,0
118.139386,9.596105,0
117.578966,10.858174,0
115.056497,9.081627,1.35851
115.085329,9.794334,2.175426
116.253897,7.81111,0
116.248605,10.771345,2.256517
117.06738,10.772785,0.593581
116.757111,9.339173,2.920643
116.46161,9.338649,2.695254
117.977319,8.781361,0
117.072279,7.976663,0
117.972188,10.003052,0
115.246622,8.674747,0
115.946602,7.978214,0
115.23533,9.38738,2.142683
117.934995,9.29033,0
117.583871,8.021144,0
116.56052,8.027054,0
115.295857,10.100145,2.242514
115.634723,10.6567,2.061649
117.374642,10.647402,0
117.365854,8.678504,0
117.373792,9.492984,0
117.374307,9.18756,0
117.363573,10.002008,0
116.609111,9.480901,3.03069
115.945535,8.587162,0
116.60961,9.196936,1.319755
115.844381,9.490311,2.429543
115.844963,9.184889,1.867359
115.942764,10.08833,2.457862
117.896567,8.373989,0
115.941816,10.62751,2.163168
117.893348,9.697491,0
115.323907,9.08212,1.352763
117.071234,8.572981,0
116.661902,8.570933,0
116.352117,10.109131,2.645937
116.966214,10.100935,1.760351
116.659162,10.107087,2.758155
116.354905,8.56781,0
115.83781,8.879453,0
115.836109,9.795719,2.544586
115.639436,8.072026,0
117.878303,10.308316,0
116.658287,10.604467,2.604541
115.340548,8.369497,0
115.337813,9.794799,2.284667
116.253446,8.068233,0
117.861733,8.984779,0
116.867409,8.091881,0
117.276744,8.092598,0
116.3513,10.573501,2.436487
116.965381,10.574581,1.834829
115.372511,10.303902,2.286692
117.579471,10.571181,0
118.635358,7.828909,0
117.427024,8.882225,0
117.427678,9.696693,0
117.839281,8.577507,0
117.837504,9.493779,0
115.381515,8.878611,0
116.86665,8.524832,0
116.147345,10.153096,2.490892
117.170817,10.153127,0
116.150315,8.523105,0
115.383254,9.591268,2.268058
116.146638,10.555191,2.302205
117.170107,10.556991,0
117.813147,10.104587,0
117.813496,9.900971,0
115.405675,8.573233,0
115.84399,8.137266,0
116.048657,8.137624,0
115.399697,9.285875,2.226896
117.276016,8.507903,0
115.773684,8.675719,0
115.771223,9.999214,2.515139
116.693624,9.339065,3.427237
116.725171,9.453959,3.354858
116.725565,9.224289,1.447182
116.525098,9.338766,2.616098
116.493566,9.223883,1.756891
116.493142,9.453551,2.916751
117.375458,10.183653,0
118.003767,10.733024,0
115.21514,7.944832,0
118.194293,8.00431,0
117.801751,8.781059,0
117.07197,8.15295,0
117.796962,9.188285,0
117.481296,8.158636,0
116.66262,8.160711,0
116.457953,8.160353,0
115.737312,10.519205,2.165305
115.426928,9.998579,2.315503
117.48179,8.475086,0
115.741068,8.472571,0
115.73787,10.202227,2.362455
117.483275,9.900405,0
117.488298,9.391372,0
117.488818,9.085948,0
115.729865,9.591907,2.433853
115.73024,9.388293,2.322902
115.730812,9.082871,1.308697
117.374904,10.498344,0
116.559759,8.461461,0
116.454274,10.217142,2.69059
116.863669,10.213798,2.589493
116.55613,10.496475,2.628381
116.760824,10.496835,2.724964
115.227846,10.685263,2.00131
117.496139,10.104044,0
117.50471,8.678742,0
116.609224,9.416739,3.26564
115.945778,8.448526,0
116.609498,9.261099,1.666071
115.942521,10.226973,2.379816
115.942064,10.486848,2.240481
117.760552,8.373756,0
117.828997,8.11889,0
118.130405,7.323503,0
117.859266,7.686746,0
117.75779,9.697259,0
115.460102,9.082371,1.343912
115.460167,10.202256,2.342882
117.511081,9.595028,0
117.754137,9.391828,0
115.465414,8.776958,0
117.071463,8.442107,0
116.658933,10.237324,2.749399
115.707145,8.879212,0
115.705449,9.795478,2.466366
117.749463,10.308095,0
117.813492,10.53593,0
115.469386,8.369735,0
115.405398,8.135765,0
115.466702,9.795037,2.343922
116.253217,8.199419,0
116.764461,8.442176,0
116.249547,10.235479,2.517171
117.068324,10.236202,0.5205
116.252793,8.441088,0
115.46534,9.489612,2.259612
116.249125,10.475607,2.408678
117.0679,10.477047,0.557248
115.63921,8.20088,0
115.483158,10.998309,1.817395
115.08812,11.354325,1.532456
117.743868,10.00266,0
115.946201,8.207011,0
117.74188,8.984573,0
116.867198,8.212292,0
117.276533,8.213009,0
117.477691,10.248694,0
117.272997,10.248334,0
120.169161,6.578561,0
119.386934,5.793584,0
117.875328,5.793673,0
120.164419,8.087599,0
120.160135,10.602669,0
120.159644,12.111715,0
119.374683,12.89401,0
117.86289,12.888578,0
115.355992,5.789279,0
113.059392,6.566073,0
113.844395,5.783854,0
113.058796,8.075109,0
113.831424,12.884246,0.426004
115.343227,12.884161,0.381337
113.054094,10.590161,1.074416
113.049248,12.099189,0.937551
117.741044,8.679147,0
117.583528,8.216696,0
117.724677,8.214007,0
115.635067,10.461145,2.183789
115.439376,10.490077,2.147302
117.378495,8.424967,0
119.13815,7.079808,0
117.873526,6.822084,0
116.86579,6.821293,0
116.867542,5.821295,0
119.133203,9.091862,0
119.128219,11.103915,0
118.872562,11.862922,0
116.856835,11.857442,1.761676
120.132318,9.59659,0
114.346457,6.814931,0
114.090765,7.574001,0
114.086402,9.083029,1.3013
113.086403,9.081184,0.821763
116.351144,12.856543,0.454259
115.345035,11.855748,1.207864
114.337168,11.854935,1.169539
114.084223,11.095074,1.553924
117.864699,11.86019,0
119.135681,8.085835,0
115.35419,6.817656,0
119.130718,10.100108,0
114.084213,10.08905,1.696468
116.099886,11.356104,1.795191
115.689093,8.573756,0
115.686265,10.100865,2.43611
117.531545,9.798679,0
117.330412,9.022763,0
117.324248,9.834364,0
117.533741,9.289642,0
117.534263,8.984217,0
115.684786,9.490016,2.351534
115.685161,9.286402,2.448957
116.4575,8.418837,0
116.505362,10.066506,2.803217
117.535247,10.002302,0
115.228261,10.460804,2.166688
114.583167,10.848918,1.834673
114.947753,10.572517,2.045126
114.954493,10.96006,1.798214
116.679877,9.404617,3.61753
116.6801,9.273469,1.281311
116.538855,9.273221,1.941027
116.538611,9.404369,2.954622
116.507968,8.612173,0
117.539392,8.576993,0
117.539043,8.780609,0
117.415963,9.298045,0
117.270085,9.289949,0
115.802909,9.295225,2.509352
115.94881,9.287652,2.054937
116.811881,10.063727,2.877359
115.843504,8.4144,0
116.048171,8.414759,0
116.044808,10.261094,2.395516
115.840114,10.260734,2.33831
115.878449,9.644049,2.548552
115.879586,9.031276,0.821097
117.539821,9.493269,0
116.969178,8.4143,0
117.173845,8.414659,0
116.761232,10.264586,3.005994
116.556538,10.264226,2.748545
115.679084,8.980968,0.303352
115.67946,8.777353,0
115.677392,9.897233,2.456288
115.677768,9.693619,2.444
116.662177,8.413902,0
116.351845,10.263609,2.583312
116.965927,10.264521,1.798164
118.633627,8.83795,0
117.11877,7.32173,0
118.323313,10.014937,0
114.895469,8.662832,0
115.934085,7.626458,0
120.080938,7.081425,0
118.882915,5.87984,0
120.078,8.590466,0
120.073691,11.105536,0
118.870904,12.806009,0
117.359106,12.802901,0
114.851976,5.873225,0
115.85971,5.874991,0
113.14584,7.069245,0
114.33551,12.79803,0.486303
113.138763,11.09333,1.073888
113.140619,10.087309,1.210586
118.384097,6.877026,0
117.386601,8.539764,0
119.196192,7.582923,0
117.369762,6.762467,0
116.362027,6.760817,0
117.371305,5.881759,0
119.072436,9.595486,0
118.368528,11.919862,0
116.352798,11.916089,1.489684
120.071233,10.099501,0
114.850426,6.757939,0
114.028235,8.076897,0
114.145599,8.577777,0
113.147586,8.578285,0
115.847316,12.796124,0.46118
114.840999,11.913657,1.134923
117.360663,11.917977,0
119.194379,8.588951,0
119.192971,10.601011,0
114.023363,10.591949,1.571637
114.146733,9.586816,1.807522
120.071487,7.584424,0
118.379032,5.88749,0
120.068893,9.093466,0
120.06458,11.608536,0
118.366986,12.796596,0
116.855188,12.793929,0.799137
114.348094,5.880436,0
116.363563,5.883967,0
113.153504,7.572272,0
114.839457,12.790392,0.476686
113.146087,11.596356,1.042944
113.149799,9.584314,1.347254
115.858167,6.755902,0
115.848858,11.919226,1.25598
115.842327,8.531605,0
115.839333,10.143507,2.409943
117.276191,8.407914,0
115.673485,8.675534,0
115.671033,9.999029,2.460757
117.435144,8.758908,0
117.292862,8.811464,0
117.204183,8.676267,0
117.132542,9.469358,0
117.00493,9.533899,1.016319
117.010001,9.681321,1.095698
117.247963,9.534316,0
117.259634,9.69107,0
117.019564,9.404404,0.705697
116.882995,9.20536,1.907068
117.013474,9.262209,0.764518
116.085718,9.467519,2.558901
116.213097,9.532514,2.735599
116.207508,9.679924,2.750393
115.970069,9.532066,2.542125
116.198926,9.402968,2.5656
116.336204,9.204401,1.825715
116.205525,9.260793,2.066747
116.025448,8.517983,0
116.081736,8.663752,0
115.945605,8.746436,0
